,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Date,MACD,Signal_Line,up,down,RSI,EMA10,EMA20,EMA50,EMA200,EMA250,EMA300,DMIN,DMIP,ADX14
23-06-2021,DEEPAKNTR,EQ,1764.05,1776.9,1779,1750,1758,1758.9,1761.32,553644,9.75144E+13,28678,166269,0.3003,23-06-2021,2.073692307,6.809168172,0,-5.15,53.86048437,1765.217635,1767.380304,1720.093263,1371.11112,1306.456307,1257.169953,0,0,18.54862071
24-06-2021,DEEPAKNTR,EQ,1758.9,1755,1775,1729.35,1739.95,1742.25,1742.53,799147,1.39254E+14,45480,263728,0.33,24-06-2021,0.002959869,5.447926511,0,-16.65,52.12339744,1761.041701,1764.986942,1720.962155,1374.804044,1309.928767,1260.393076,20.65,0,19.76009173
25-06-2021,DEEPAKNTR,EQ,1742.25,1748.8,1803,1737.1,1784.05,1785.3,1779.48,1128077,2.00739E+14,51660,307364,0.2725,25-06-2021,1.814745453,4.721290299,43.05,0,55.76531557,1765.452301,1766.921519,1723.485208,1378.888581,1313.716585,1263.88083,0,28,19.42095072
28-06-2021,DEEPAKNTR,EQ,1785.3,1794.3,1814,1771.05,1782.2,1775.95,1791,947197,1.69643E+14,44024,372155,0.3929,28-06-2021,2.467685777,4.270569395,0,-9.35,38.05288462,1767.360973,1767.781374,1725.54265,1382.839441,1317.39972,1267.283283,0,11,18.80248802
29-06-2021,DEEPAKNTR,EQ,1775.95,1777,1789.9,1747.6,1760,1760.3,1763.97,647060,1.1414E+14,41234,278335,0.4302,29-06-2021,1.702693885,3.756994293,0,-15.65,44.84419263,1766.07716,1767.068862,1726.905684,1386.595268,1320.928806,1270.559142,23.45,0,18.26053043
30-06-2021,DEEPAKNTR,EQ,1760.3,1767.8,1825.5,1761.6,1811,1808.55,1806.09,2130502,3.84787E+14,84949,600608,0.2819,30-06-2021,4.932940193,3.992183473,48.25,0,55.25166628,1773.799495,1771.019447,1730.107422,1390.793822,1324.814234,1274.133832,0,35.6,16.60829341
01-07-2021,DEEPAKNTR,EQ,1808.55,1824.95,1889.95,1815.1,1882.55,1882.35,1857.59,3511656,6.52323E+14,124228,716355,0.204,01-07-2021,13.2947236,5.852691497,73.8,0,65.87204207,1793.53595,1781.622357,1736.077719,1395.684928,1329.25675,1278.175135,0,64.45,15.35998538
02-07-2021,DEEPAKNTR,EQ,1882.35,1898,1943,1892.35,1918,1927.6,1923.28,3059621,5.88452E+14,109275,629493,0.2057,02-07-2021,23.30415819,9.342984835,45.25,0,75.57536467,1817.911232,1795.524989,1743.588397,1400.977616,1334.024425,1282.490251,0,53.05,17.43229484
05-07-2021,DEEPAKNTR,EQ,1927.6,1943.45,1944.95,1902.4,1923.85,1926.4,1925.68,1443361,2.77946E+14,57140,343365,0.2379,05-07-2021,30.78500685,13.63138924,0,-1.2,74.8521682,1837.636463,1807.989276,1750.757479,1406.205699,1338.744549,1286.768721,0,1.95,18.51838331
06-07-2021,DEEPAKNTR,EQ,1926.4,1927,1938.2,1872,1901.5,1885.85,1902.77,994745,1.89277E+14,50795,321442,0.3231,06-07-2021,33.06048649,17.51720869,0,-40.55,66.14893308,1846.40256,1815.404583,1756.055225,1410.978279,1343.103955,1290.749327,30.4,0,18.30226233
07-07-2021,DEEPAKNTR,EQ,1885.85,1894.8,1950,1886.85,1943.95,1942.35,1934.13,1965632,3.80179E+14,75513,409862,0.2085,07-07-2021,38.97363451,21.80849385,56.5,0,71.22995992,1863.847549,1827.494623,1763.360902,1416.26556,1347.878824,1295.0789,0,11.8,19.25738129
08-07-2021,DEEPAKNTR,EQ,1942.35,1947.7,1977.65,1928.1,1937,1937,1955.12,1684727,3.29385E+14,61284,267173,0.1586,08-07-2021,42.73551818,25.99389872,0,-5.35,73.57050453,1877.147995,1837.923706,1770.170279,1421.446997,1352.573017,1299.344156,0,27.65,22.86992714
09-07-2021,DEEPAKNTR,EQ,1937,1930,1953.85,1918.1,1945,1940.75,1936.57,613501,1.18808E+14,26201,126201,0.2057,09-07-2021,45.49499378,29.89411773,3.75,0,75.41884817,1888.711996,1847.716687,1776.85968,1426.614191,1357.259686,1303.605989,10,0,25.83147459
12-07-2021,DEEPAKNTR,EQ,1940.75,1955,1983,1945.4,1953.25,1952.05,1965.9,1047253,2.0588E+14,41820,199614,0.1906,12-07-2021,48.03993912,33.52328201,11.3,0,75.01330495,1900.227997,1857.653193,1783.729888,1431.842408,1361.999051,1307.914587,0,29.15,28.19018027
13-07-2021,DEEPAKNTR,EQ,1952.05,1969.65,1976,1935.6,1949.1,1947.85,1949.03,615436,1.1995E+14,31944,191405,0.311,13-07-2021,49.15133574,36.64889275,0,-4.2,75.2034147,1908.886543,1866.243365,1790.165971,1436.976812,1366.667186,1312.16665,9.8,0,29.80678524
14-07-2021,DEEPAKNTR,EQ,1947.85,1946,1999.5,1945,1960.95,1958.35,1972.2,1472141,2.90336E+14,59539,329922,0.2241,14-07-2021,50.29956573,39.37902735,10.5,0,79.30566857,1917.879899,1875.015425,1796.761423,1442.164605,1371.38179,1316.460227,0,23.5,32.46141534
15-07-2021,DEEPAKNTR,EQ,1958.35,1969,1974.65,1937.4,1950,1946.85,1950.02,489056,9.5367E+13,25055,132188,0.2703,15-07-2021,49.70858278,41.44493843,0,-11.5,73.95817885,1923.14719,1881.856813,1802.64725,1447.18635,1375.967194,1320.648863,7.6,0,34.20499801
16-07-2021,DEEPAKNTR,EQ,1946.85,1954,1974,1945,1955,1951.5,1957.82,491113,9.61511E+13,21851,117224,0.2387,16-07-2021,49.05002255,42.96595526,4.65,0,76.40246654,1928.302246,1888.489498,1808.484612,1452.204397,1380.553113,1324.840565,0,0,37.54554525
19-07-2021,DEEPAKNTR,EQ,1951.5,1948.95,1970.7,1938.45,1956.05,1958.05,1955.48,623242,1.21874E+14,30560,214265,0.3438,19-07-2021,48.49758906,44.07228202,6.55,0,80.57832071,1933.710929,1895.114308,1814.349922,1457.237686,1385.154682,1329.047937,6.55,0,40.54676821
20-07-2021,DEEPAKNTR,EQ,1958.05,1958,1969,1880.35,1910,1907.7,1919.66,826807,1.58718E+14,52678,219199,0.2651,20-07-2021,43.4955675,43.95693911,0,-50.35,65.23275465,1928.981669,1896.312945,1818.010709,1461.719898,1389.31839,1332.892801,58.1,0,42.37204623
22-07-2021,DEEPAKNTR,EQ,1907.7,1927.75,1948.4,1910,1934.65,1929.45,1930.53,601608,1.16142E+14,35019,195981,0.3258,22-07-2021,40.8159715,43.32874559,21.75,0,58.61375274,1929.06682,1899.468855,1822.380877,1466.373929,1393.622227,1336.856636,0,0,42.01035098
23-07-2021,DEEPAKNTR,EQ,1929.45,1936,1954.85,1925,1935,1933.4,1938.28,608475,1.1794E+14,37090,163423,0.2686,23-07-2021,38.56653336,42.37630314,3.95,0,51.24946144,1929.854671,1902.700393,1826.734569,1471.020955,1397.923245,1340.820379,0,6.45,39.98361328
26-07-2021,DEEPAKNTR,EQ,1933.4,1939.9,1962,1915,1925.15,1921.8,1937.51,825468,1.59935E+14,46324,222738,0.2698,26-07-2021,35.43929227,40.98890097,0,-11.6,49.05154639,1928.390185,1904.519403,1830.462625,1475.506318,1402.097562,1344.680709,10,0,38.55161427
27-07-2021,DEEPAKNTR,EQ,1921.8,1933,1947.8,1891.4,1908.9,1909.25,1923.11,651804,1.25349E+14,32864,158234,0.2428,27-07-2021,31.58416843,39.10795446,0,-12.55,55.45454545,1924.910152,1904.969936,1833.552326,1479.822176,1406.138617,1348.432,23.6,0,37.64458524
28-07-2021,DEEPAKNTR,EQ,1909.25,1917,1917,1882,1898.95,1900,1901.81,600790,1.14259E+14,35588,163115,0.2715,28-07-2021,27.46594697,36.77955296,0,-9.25,37.33931241,1920.381033,1904.496609,1836.158117,1484.00305,1410.073768,1352.096904,9.4,0,36.82538704
29-07-2021,DEEPAKNTR,EQ,1900,1906.8,1914.9,1884.05,1894.95,1900.85,1899.3,856479,1.62671E+14,32160,363332,0.4242,29-07-2021,23.99422422,34.22248721,0.85,0,38.89400922,1916.829936,1904.149313,1838.695053,1488.150781,1413.984335,1355.743104,0,0,35.87914068
30-07-2021,DEEPAKNTR,EQ,1900.85,1970,2084.9,1946.45,2038,2039.2,2038.51,6873158,1.4011E+15,255744,1009133,0.1468,30-07-2021,32.03724229,33.78543823,138.35,0,66.55456533,1939.079039,1917.011283,1846.557992,1493.633857,1418.966134,1360.284346,0,170,34.39786514
02-08-2021,DEEPAKNTR,EQ,2039.2,2060,2093.7,2035.05,2060.8,2061.3,2062.84,1692703,3.49177E+14,74626,342751,0.2025,02-08-2021,39.73661837,34.97567426,22.1,0,67.72675645,1961.301032,1930.753065,1854.979248,1499.282277,1424.084332,1364.942257,0,8.8,32.52336664
03-08-2021,DEEPAKNTR,EQ,2061.3,2080,2156,2065.6,2092,2093.8,2120.11,3375983,7.15746E+14,126463,436322,0.1292,03-08-2021,47.90864671,37.56226875,32.5,0,71.68970129,1985.391753,1946.281345,1864.344767,1505.197876,1429.420712,1369.785165,0,62.3,32.0353581
04-08-2021,DEEPAKNTR,EQ,2093.8,2112,2124.95,2058,2068.8,2069.25,2086.19,1308004,2.72874E+14,56726,260628,0.1993,04-08-2021,51.80686097,40.41118719,0,-24.55,65.82025678,2000.638707,1957.992645,1872.380267,1510.810335,1434.518953,1374.432772,7.6,0,30.22148078
05-08-2021,DEEPAKNTR,EQ,2069.25,2069,2133.6,2048,2115,2108.05,2103.62,1894584,3.98548E+14,90970,455567,0.2405,05-08-2021,57.36578256,43.80210627,38.8,0,71.33403917,2020.168033,1972.283822,1881.622217,1516.753018,1439.885734,1379.307305,10,0,28.8417953
06-08-2021,DEEPAKNTR,EQ,2108.05,2118.4,2152.5,2111,2120,2120.45,2130.86,1289881,2.74855E+14,51188,231066,0.1791,06-08-2021,62.05649569,47.45298415,12.4,0,71.91025807,2038.401118,1986.394887,1890.988012,1522.759953,1445.308557,1384.231842,0,18.9,27.80824776
09-08-2021,DEEPAKNTR,EQ,2120.45,2129.8,2184,2115,2182,2177.15,2154.57,1591012,3.42795E+14,76078,318955,0.2005,09-08-2021,69.54743622,51.87187456,56.7,0,75.14344733,2063.628187,2004.56204,1902.210051,1529.271297,1451.139963,1389.500401,0,31.5,26.68952867
10-08-2021,DEEPAKNTR,EQ,2177.15,2189.9,2208,2101,2143,2134.85,2165.38,1926164,4.17088E+14,87924,402191,0.2088,10-08-2021,71.24948437,55.74739653,0,-42.3,76.55793289,2076.577608,2016.970417,1911.333186,1535.296956,1456.587852,1394.45289,0,24,29.66390155
11-08-2021,DEEPAKNTR,EQ,2134.85,2143.85,2163,2062.15,2105.3,2098.9,2095.21,1559125,3.26669E+14,93264,466017,0.2989,11-08-2021,68.90323168,58.37856356,0,-35.95,69.17505941,2080.636225,2024.773235,1918.688748,1540.904946,1461.705877,1399.133601,38.85,0,32.7821386
12-08-2021,DEEPAKNTR,EQ,2098.9,2108.8,2152.8,2102.15,2149,2146.4,2132.27,822816,1.75446E+14,41917,186879,0.2271,12-08-2021,70.06895129,60.7166411,47.5,0,71.94066749,2092.593275,2036.356736,1927.618601,1546.929773,1467.161607,1404.098827,0,0,35.79794269
13-08-2021,DEEPAKNTR,EQ,2146.4,2156.3,2170.35,2126.4,2141.9,2142.45,2150.89,768671,1.65333E+14,38264,213178,0.2773,13-08-2021,69.86865809,62.5470445,0,-3.95,73.09262166,2101.658134,2046.460857,1936.043362,1552.855347,1472.542391,1409.004815,0,17.55,38.86804841
16-08-2021,DEEPAKNTR,EQ,2142.45,2135,2148,2111.1,2129.95,2130.85,2131.47,588393,1.25414E+14,42200,197130,0.335,16-08-2021,67.99015307,63.63566621,0,-11.6,73.23825503,2106.965746,2054.497918,1943.682838,1558.606538,1477.78787,1413.801128,15.3,0,42.34866334
17-08-2021,DEEPAKNTR,EQ,2130.85,2120.1,2142.55,2105.55,2134.95,2130.6,2125.09,569674,1.21061E+14,44115,189553,0.3327,17-08-2021,65.7236303,64.05325903,0,-0.25,74.64728516,2111.262883,2061.745735,1951.012922,1564.298015,1482.98956,1418.563911,5.55,0,45.24498259
18-08-2021,DEEPAKNTR,EQ,2130.6,2136,2168,2118,2134.95,2134.3,2142.73,694090,1.48725E+14,36458,183059,0.2637,18-08-2021,63.49403405,63.94141403,3.7,0,74.80080739,2115.45145,2068.655665,1958.200651,1569.969676,1488.179285,1423.319633,0,25.45,47.05968072
20-08-2021,DEEPAKNTR,EQ,2134.3,2114,2146,2091.75,2097,2098.85,2113.3,706512,1.49307E+14,59987,235847,0.3338,20-08-2021,58.19570042,62.79227131,0,-35.45,58.11012916,2112.433004,2071.531316,1963.716312,1575.232167,1493.045187,1427.808207,26.25,0,47.03877207
23-08-2021,DEEPAKNTR,EQ,2098.85,2109.95,2127.6,2039.55,2055,2056.3,2073.06,757487,1.57032E+14,49927,182869,0.2414,23-08-2021,49.98708346,60.23123374,0,-42.55,49.35600206,2102.227004,2070.080715,1967.347044,1580.018912,1497.533273,1431.984232,52.2,0,45.75768406
24-08-2021,DEEPAKNTR,EQ,2056.3,2064.4,2145,2062.2,2100,2092.35,2109.26,2042283,4.30771E+14,97727,451440,0.221,24-08-2021,45.86196097,57.35737919,36.05,0,49.81493299,2100.431185,2072.201599,1972.249121,1585.116734,1502.272848,1436.372044,0,17.4,43.39190651
25-08-2021,DEEPAKNTR,EQ,2092.35,2102.6,2119.35,2081.5,2089.7,2090.65,2097.35,565601,1.18626E+14,31854,166262,0.294,25-08-2021,41.97177142,54.28025763,0,-1.7,52.90051504,2098.652787,2073.958589,1976.892293,1590.146915,1506.961113,1440.719406,0,0,41.32418089
26-08-2021,DEEPAKNTR,EQ,2090.65,2095,2097.8,2068.9,2088,2086.35,2081.98,444663,9.25782E+13,26995,137317,0.3088,26-08-2021,38.10257139,51.04472039,0,-4.3,46.75538278,2096.415917,2075.138724,1981.184752,1595.084259,1511.577757,1445.00931,12.6,0,39.37988931
27-08-2021,DEEPAKNTR,EQ,2086.35,2080,2136.8,2076.5,2133,2130.95,2112.61,870778,1.83961E+14,43042,169745,0.1949,27-08-2021,38.19476429,48.47472917,44.6,0,51.43207856,2102.694841,2080.454083,1987.057899,1600.416257,1516.512994,1449.567056,0,39,36.90201547
30-08-2021,DEEPAKNTR,EQ,2130.95,2145,2280,2145,2275,2270.2,2235.11,3671431,8.20607E+14,144401,648330,0.1766,30-08-2021,48.93998933,48.5677812,139.25,0,60.35845486,2133.150325,2098.525123,1998.161511,1607.080772,1522.518468,1455.019766,0,143.2,35.8117837
31-08-2021,DEEPAKNTR,EQ,2270.2,2279,2312.25,2251.1,2283.2,2283.6,2286.56,1721286,3.93582E+14,81570,404099,0.2348,31-08-2021,57.86983813,50.42819259,13.4,0,67.69779893,2160.504811,2116.151302,2009.355177,1613.812306,1528.582863,1460.525283,0,32.25,33.01470996
01-09-2021,DEEPAKNTR,EQ,2283.6,2287.95,2333.1,2272,2305,2304.45,2299.38,745482,1.71415E+14,42331,175934,0.236,01-09-2021,65.86992094,53.51653826,20.85,0,75.36714797,2186.676664,2134.084511,2020.927523,1620.684323,1534.765071,1466.132756,0,20.85,32.46421273
02-09-2021,DEEPAKNTR,EQ,2304.45,2304,2335,2285.05,2322,2321.85,2308.78,647328,1.49454E+14,36698,178185,0.2753,02-09-2021,72.77517191,57.36826499,17.4,0,73.39021464,2211.253634,2151.966939,2032.728404,1627.661096,1541.036664,1471.818585,0,1.9,31.98431782
03-09-2021,DEEPAKNTR,EQ,2321.85,2321.85,2405,2307.9,2341.15,2348.7,2361.1,1199390,2.83188E+14,59137,185614,0.1548,03-09-2021,79.49780248,61.79417249,26.85,0,75.91405956,2236.243882,2170.703421,2045.119447,1634.835613,1547.472229,1477.64504,0,70,31.54834594
06-09-2021,DEEPAKNTR,EQ,2348.7,2360.4,2382.15,2350.05,2359,2359.6,2360.8,567218,1.33909E+14,36944,136954,0.2414,06-09-2021,84.72837853,66.3810137,10.9,0,78.79169289,2258.672267,2188.693571,2057.452018,1642.047198,1553.943366,1483.505205,0,0,31.25753335
07-09-2021,DEEPAKNTR,EQ,2359.6,2365.7,2394,2317,2364,2365.85,2360.67,795363,1.87759E+14,55019,151825,0.1909,07-09-2021,88.35941814,70.77669458,6.25,0,79.16924985,2278.159128,2205.565612,2069.546057,1649.249216,1560.412742,1489.367962,33.05,0,30.20959417
08-09-2021,DEEPAKNTR,EQ,2365.85,2372,2406.4,2337.65,2367,2360.45,2371.23,884043,2.09627E+14,45802,169066,0.1912,08-09-2021,89.76653557,74.57466278,0,-5.4,77.9232004,2293.121105,2220.316506,2080.954054,1656.325841,1566.787541,1495.155882,0,12.4,28.89867885
09-09-2021,DEEPAKNTR,EQ,2360.45,2360.2,2375.75,2346,2360,2360.7,2359.23,358333,8.45391E+13,23733,106467,0.2971,09-09-2021,89.86594056,77.63291834,0.25,0,85.40906018,2305.408176,2233.686363,2091.924484,1663.334539,1573.113536,1500.907006,0,0,30.74928532
13-09-2021,DEEPAKNTR,EQ,2360.7,2360.25,2439.9,2348,2427.25,2427.6,2407.91,1449411,3.49006E+14,76561,268133,0.185,13-09-2021,94.25646082,80.95762683,66.9,0,97.10733316,2327.624872,2252.154328,2105.088229,1670.939171,1579.922193,1507.064434,0,64.15,35.9225809
14-09-2021,DEEPAKNTR,EQ,2427.6,2439.7,2468.85,2420,2448,2451.15,2449.88,1002384,2.45572E+14,48928,317542,0.3168,14-09-2021,98.50081189,84.46626385,23.55,0,97.01257862,2350.083986,2271.106297,2118.659279,1678.702463,1586.864248,1513.337428,0,28.95,41.12759957
15-09-2021,DEEPAKNTR,EQ,2451.15,2458.9,2468.95,2443.7,2449.5,2451.55,2454.39,441513,1.08365E+14,29285,130886,0.2964,15-09-2021,100.7355506,87.7201212,0.4,0,97.44938207,2368.532352,2288.291411,2131.713817,1686.392488,1593.754174,1519.571399,0,0.1,46.51095108
16-09-2021,DEEPAKNTR,EQ,2451.55,2459,2470.6,2424,2445.15,2448.6,2445.08,416138,1.01749E+14,35135,133870,0.3217,16-09-2021,101.1031032,90.3967176,0,-2.95,97.79654308,2383.090106,2303.558896,2144.140726,1693.976642,1600.565695,1525.744346,19.7,0,51.63615965
17-09-2021,DEEPAKNTR,EQ,2448.6,2455,2487,2402.35,2420,2416.25,2436.49,721035,1.7568E+14,38597,198304,0.275,17-09-2021,97.65827284,91.84902865,0,-32.35,88.901009,2389.119178,2314.291382,2154.811678,1701.163442,1607.065171,1531.661327,21.65,0,56.31064346
20-09-2021,DEEPAKNTR,EQ,2416.25,2408,2419.8,2357.1,2359.95,2375.5,2393.59,534811,1.28012E+14,41238,199042,0.3722,20-09-2021,90.59570463,91.59836385,0,-40.75,69.63087248,2386.642964,2320.120774,2163.466122,1707.873258,1613.188158,1537.268229,45.25,0,56.59056469
21-09-2021,DEEPAKNTR,EQ,2375.5,2373,2446.95,2314,2446.5,2434.15,2380.96,1005310,2.3936E+14,61015,276021,0.2746,21-09-2021,88.70855627,91.02040233,58.65,0,74.01499442,2395.280607,2330.980701,2174.081176,1715.099892,1619.729686,1543.227576,43.1,0,55.21198828
22-09-2021,DEEPAKNTR,EQ,2434.15,2446.35,2458.3,2409.4,2420.5,2416.85,2431.19,607772,1.47761E+14,35816,196910,0.324,22-09-2021,84.83904053,89.78412997,0,-17.3,68.13488222,2399.202315,2339.158729,2183.601522,1722.082481,1626.081243,1549.032376,0,11.35,52.52127253
23-09-2021,DEEPAKNTR,EQ,2416.85,2432.8,2475,2430,2470.6,2469.2,2463.65,766910,1.8894E+14,46262,222879,0.2906,23-09-2021,85.01661036,88.83062605,52.35,0,71.36436132,2411.929166,2351.543612,2194.801463,1729.516486,1632.79932,1555.146447,0,16.7,50.07946385
24-09-2021,DEEPAKNTR,EQ,2469.2,2481,2527,2455.65,2485,2485.95,2494.55,1232658,3.07493E+14,73130,270132,0.2191,24-09-2021,85.52306409,88.16911366,16.75,0,70.50037341,2425.3875,2364.34422,2206.219052,1737.043187,1639.597334,1561.331188,0,52,46.86658573
27-09-2021,DEEPAKNTR,EQ,2485.95,2490,2504.05,2431.95,2449,2442.95,2458.56,529895,1.30278E+14,42183,159414,0.3008,27-09-2021,81.51503709,86.83829834,0,-43,61.36022898,2428.580682,2371.830485,2215.502619,1744.067136,1645.99855,1567.18912,23.7,0,42.82875296
28-09-2021,DEEPAKNTR,EQ,2442.95,2442.9,2442.9,2353.25,2397,2400.4,2393.35,952133,2.27878E+14,61137,426574,0.448,28-09-2021,74.0515967,84.28095801,0,-42.55,54.28500558,2423.456921,2374.551391,2222.753497,1750.597811,1652.009717,1572.725405,78.7,0,40.21913827
29-09-2021,DEEPAKNTR,EQ,2400.4,2373.65,2397,2333.8,2374.8,2374.05,2360.85,812697,1.91866E+14,49452,336560,0.4141,29-09-2021,65.25828476,80.47642336,0,-26.35,51.60339543,2414.473845,2374.50364,2228.686693,1756.801315,1657.763026,1578.049821,19.45,0,38.23771016
30-09-2021,DEEPAKNTR,EQ,2374.05,2388.4,2418.1,2363.35,2414.45,2406.55,2392.01,576314,1.37855E+14,38417,177760,0.3084,30-09-2021,60.21784623,76.42470793,32.5,0,55.02355648,2413.033146,2377.555674,2235.661724,1763.266476,1663.729456,1583.554806,0,21.1,35.22571107
01-10-2021,DEEPAKNTR,EQ,2406.55,2399,2405,2356,2383.05,2382.45,2383.43,683465,1.62899E+14,47256,209956,0.3072,01-10-2021,53.66003432,71.87177321,0,-24.1,44.54116794,2407.472574,2378.0218,2241.418127,1769.427507,1669.456313,1588.86308,7.35,0,31.90503455
04-10-2021,DEEPAKNTR,EQ,2382.45,2388.9,2620,2383.45,2617.2,2591.95,2520.3,1940585,4.89085E+14,101582,516312,0.2661,04-10-2021,64.62288784,70.42199614,209.5,0,61.74311927,2441.013924,2398.395915,2255.164475,1777.61181,1676.806861,1595.528109,0,215,26.89721937
05-10-2021,DEEPAKNTR,EQ,2591.95,2616.7,2753.95,2615,2674,2670.55,2685.15,3829744,1.02835E+15,189864,479608,0.1252,05-10-2021,78.7456604,72.08672899,78.6,0,66.15759185,2482.747756,2424.315351,2271.454104,1786.496767,1684.725133,1602.671111,0,133.95,23.10311156
06-10-2021,DEEPAKNTR,EQ,2670.55,2696.95,2930,2681.75,2882,2886.8,2836.14,4981156,1.41273E+15,224473,531164,0.1066,06-10-2021,106.1638365,78.90215049,216.25,0,74.59034792,2556.2118,2468.361508,2295.585315,1797.445058,1694.303418,1611.203529,0,176.05,20.77292436
07-10-2021,DEEPAKNTR,EQ,2886.8,2913.9,2943.25,2832.05,2874.2,2868.4,2883.34,2306692,6.65097E+14,126184,342650,0.1485,07-10-2021,124.9676629,88.11525298,0,-18.4,75.77675161,2612.973291,2506.460412,2318.048636,1808.101326,1703.65877,1619.556994,0,13.25,19.51766535
08-10-2021,DEEPAKNTR,EQ,2868.4,2888,2940.8,2854.55,2880,2881.6,2894.44,1112801,3.22093E+14,60911,167959,0.1509,08-10-2021,139.3288641,98.35797522,13.2,0,79.78811065,2661.814511,2542.187992,2340.14869,1818.782905,1713.044756,1627.942662,0,0,21.36541664
11-10-2021,DEEPAKNTR,EQ,2881.6,2886,2989.95,2854.3,2876.95,2866.75,2920.55,1361327,3.97582E+14,93540,292333,0.2147,11-10-2021,147.8081088,108.2480019,0,-14.85,76.84622068,2699.075509,2573.098659,2360.799722,1829.210438,1722.237626,1636.17394,0,49.15,25.54701205
12-10-2021,DEEPAKNTR,EQ,2866.75,2870,2890.8,2817.05,2852.7,2850.85,2856.81,561651,1.60453E+14,36717,108588,0.1933,12-10-2021,151.4985927,116.8981201,0,-15.9,76.97998259,2726.670871,2599.551168,2380.01738,1839.376006,1731.230553,1644.244877,37.25,0,29.34110493
13-10-2021,DEEPAKNTR,EQ,2850.85,2850,2910.05,2835,2878,2875.7,2876.72,779826,2.24334E+14,48827,116855,0.1498,13-10-2021,154.6458539,124.4476669,24.85,0,76.16503605,2753.767076,2625.851057,2399.455914,1849.687687,1740.349832,1652.427303,0,19.25,32.87658741
14-10-2021,DEEPAKNTR,EQ,2875.7,2888.8,2957.45,2877,2899.6,2897.8,2917.76,914516,2.66834E+14,60345,204235,0.2233,14-10-2021,157.112274,130.9805883,22.1,0,76.32807006,2779.954881,2651.750956,2418.998819,1860.116666,1749.572542,1660.702205,0,47.4,36.72455077
18-10-2021,DEEPAKNTR,EQ,2897.8,2921,2934.95,2850,2870,2866.85,2887.69,896626,2.58918E+14,67084,420489,0.469,18-10-2021,154.7852552,135.7415217,0,-30.95,77.52239969,2795.753993,2672.236579,2436.56161,1870.133913,1758.475151,1668.716476,27,0,40.9818889
19-10-2021,DEEPAKNTR,EQ,2866.85,2872.5,3020,2839.4,2890,2925.9,2942.37,2290860,6.74056E+14,133424,315149,0.1376,19-10-2021,155.9086991,139.7749571,59.05,0,83.40325451,2819.416904,2696.395,2455.751351,1880.639048,1767.777341,1677.069855,0,85.05,45.80252027
20-10-2021,DEEPAKNTR,EQ,2925.9,2871,2885.95,2500,2583,2555.1,2635.92,5468580,1.44147E+15,372522,1533688,0.2805,20-10-2021,125.4326657,136.9064989,0,-370.8,58.00362495,2771.359285,2682.938334,2459.647377,1887.350102,1774.050829,1682.903942,339.4,0,46.61561816
21-10-2021,DEEPAKNTR,EQ,2555.1,2548,2616.5,2418.05,2434,2432.4,2483.88,4179873,1.03823E+15,232963,1246756,0.2983,21-10-2021,90.33796531,127.5927921,0,-122.7,51.05834186,2709.730324,2659.07754,2458.578852,1892.773484,1779.296639,1687.883983,81.95,0,47.12639734
22-10-2021,DEEPAKNTR,EQ,2432.4,2450,2522.35,2380.2,2435,2437.35,2447.64,2362539,5.78265E+14,165677,486104,0.2058,22-10-2021,62.20749672,114.5157331,4.95,0,52.28350387,2660.206629,2637.960631,2457.746348,1898.192156,1784.540092,1692.863823,37.85,0,45.98383889
25-10-2021,DEEPAKNTR,EQ,2437.35,2435,2449.25,2260,2344.5,2349.95,2354.79,1670054,3.93262E+14,134266,454424,0.2721,25-10-2021,32.48695869,98.10997819,0,-87.4,38.7962963,2603.796332,2610.531048,2453.51904,1902.687259,1789.04535,1697.229844,120.2,0,46.00286208
26-10-2021,DEEPAKNTR,EQ,2349.95,2350,2480,2330,2476.5,2467,2441.89,1487281,3.63178E+14,90498,323303,0.2174,26-10-2021,18.16873706,82.12172996,117.05,0,40.90035317,2578.924272,2596.861424,2454.047705,1908.302311,1794.447379,1702.344596,0,30.75,45.5712031
27-10-2021,DEEPAKNTR,EQ,2467,2498,2498,2400,2414.5,2426.2,2445.26,1012747,2.47643E+14,81241,341202,0.3369,27-10-2021,3.489005158,66.395185,0,-40.8,25.57794274,2551.156223,2580.607955,2452.955639,1913.455522,1799.481265,1707.154267,0,18,45.3777539
28-10-2021,DEEPAKNTR,EQ,2426.2,2350,2350,2183.65,2261,2247.05,2267.9,2556972,5.79896E+14,195841,808352,0.3161,28-10-2021,-22.34313813,48.64752038,0,-179.15,21.85277463,2495.864182,2548.840531,2444.880908,1916.77487,1803.047549,1710.741614,216.35,0,45.79088999
29-10-2021,DEEPAKNTR,EQ,2247.05,2257.8,2309.6,2192,2237,2230.35,2256.26,1676267,3.7821E+14,112921,448186,0.2674,29-10-2021,-43.6595679,30.18610272,0,-16.7,20.59155566,2447.588876,2518.508099,2436.467931,1919.895021,1806.45235,1714.194161,0,0,45.60981309
01-11-2021,DEEPAKNTR,EQ,2230.35,2250,2314.8,2250,2304,2302.9,2279.56,982359,2.23935E+14,62122,259662,0.2643,01-11-2021,-54.0754651,13.33378916,72.55,0,25.79939053,2421.281808,2497.973995,2431.229973,1923.706015,1810.408108,1718.105828,0,5.2,45.11000862
