,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Date,MACD,Signal_Line,up,down,RSI,EMA10,EMA20,EMA50,EMA200,EMA250,EMA300,DMIN,DMIP,ADX14
18-06-2021,BAJFINANCE,EQ,6050.25,6089.9,6148,5965.05,6086.4,6087.05,6063.64,2709615,1.64301E+15,136543,953165,0.3518,18-06-2021,173.0436172,166.354689,36.8,0,65.98426293,6014.736177,5884.055917,5626.449735,5347.33687,5321.539815,5303.608327,0,33,31.55983623
21-06-2021,BAJFINANCE,EQ,6087.05,6000,6135,5987.1,6115.1,6116,6095.39,1271962,7.7531E+14,75077,227102,0.1785,21-06-2021,170.4448774,167.1727267,28.95,0,62.65861489,6033.147781,5906.14583,5645.647785,5354.985259,5327.870175,5309.006279,0,0,28.93931409
22-06-2021,BAJFINANCE,EQ,6116,6150,6189,6000,6018,6016.8,6067.34,1540611,9.34741E+14,140096,511736,0.3322,22-06-2021,158.5530456,165.4487905,0,-99.2,57.52231578,6030.175457,5916.684322,5660.202773,5361.570481,5333.359655,5313.709227,0,54,25.64222105
23-06-2021,BAJFINANCE,EQ,6016.8,6051,6115,6001,6014.35,6015.6,6061.29,1238215,7.50518E+14,90459,167325,0.1351,23-06-2021,147.3334846,161.8257293,0,-1.2,54.41597647,6027.525374,5926.104863,5674.13992,5368.078237,5338.795833,5318.372953,0,0,20.93122967
24-06-2021,BAJFINANCE,EQ,6015.6,6027,6108,6011,6044.95,6043.6,6062.67,1082421,6.56236E+14,72045,215136,0.1988,24-06-2021,139.0978344,157.2801503,28,0,52.04202125,6030.448033,5937.294876,5688.62855,5374.799847,5344.411803,5323.191737,0,0,16.70820154
25-06-2021,BAJFINANCE,EQ,6043.6,6057,6107,6030.2,6070,6075.8,6069.71,961994,5.83903E+14,72155,205228,0.2133,25-06-2021,133.6289023,152.5499007,32.2,0,67.36414271,6038.693845,5950.48584,5703.811744,5381.774973,5350.239597,5328.192457,0,0,16.37780207
28-06-2021,BAJFINANCE,EQ,6075.8,6100,6117.7,6015,6043,6037.05,6046.79,828481,5.00965E+14,57735,177673,0.2145,28-06-2021,124.7301219,146.9859449,0,-38.75,63.94928433,6038.394964,5958.730046,5716.879911,5388.295122,5355.71219,5332.902474,15.2,0,16.03141126
29-06-2021,BAJFINANCE,EQ,6037.05,6040,6137.65,6002.1,6052,6052.4,6074.61,1310079,7.95822E+14,81835,318904,0.2434,29-06-2021,117.5612185,141.1009997,15.35,0,70.01588983,6040.941335,5967.650994,5730.037562,5394.903131,5361.263487,5337.683188,0,19.95,17.08671673
30-06-2021,BAJFINANCE,EQ,6052.4,6050,6125,6000,6009,6015.85,6071.99,1225794,7.44301E+14,84682,363494,0.2965,30-06-2021,107.6891578,134.4186313,0,-36.55,43.79671151,6036.379274,5972.241375,5741.245893,5401.081707,5366.479316,5342.18928,2.1,0,16.03322785
01-07-2021,BAJFINANCE,EQ,6015.85,6040,6040,5940,5975,5967.15,5984.02,1120601,6.7057E+14,76301,270861,0.2417,01-07-2021,94.84251013,126.5034071,0,-48.7,36.90792291,6023.792133,5971.756482,5750.104877,5406.714227,5371.265537,5346.341843,60,0,17.28720506
02-07-2021,BAJFINANCE,EQ,5967.15,6000,6030,5965,5999.4,5997.75,5998.76,811298,4.86678E+14,62216,142208,0.1753,02-07-2021,86.1376721,118.4302601,30.6,0,31.82154757,6019.0572,5974.232056,5759.816451,5412.59518,5376.257445,5350.670136,0,0,18.44907604
05-07-2021,BAJFINANCE,EQ,5997.75,6029,6095.95,6006.05,6070,6072.7,6060.54,863179,5.23133E+14,54644,140636,0.1629,05-07-2021,84.3149338,111.6071948,74.95,0,42.4031607,6028.810436,5983.609955,5772.086394,5419.163387,5381.806788,5355.467677,0,65.95,18.6826507
06-07-2021,BAJFINANCE,EQ,6072.7,6055,6342.8,6053,6204,6202.4,6218.03,3491393,2.17096E+15,181283,1039388,0.2977,06-07-2021,92.27244728,107.7402453,129.7,0,59.55242765,6060.372175,6004.447102,5788.961437,5426.956786,5388.345379,5361.095134,0,246.85,19.726181
07-07-2021,BAJFINANCE,EQ,6202.4,6220,6286,6160.4,6190,6198.6,6216.78,1947925,1.21098E+15,117181,571253,0.2933,07-07-2021,97.15229462,105.6226552,0,-3.8,62.26539893,6085.504507,6022.937854,5805.025694,5434.634828,5394.801591,5366.65995,0,0,23.95336074
