Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Date,MACD,Signal_Line,up,down,RSI,EMA10,EMA20,EMA50,EMA200,EMA250,EMA300,-DM,+DM,ADX14
2021-07-26,SUPREMEIND,EQ,2101.4,2101.0,2116.8,2090.0,2100.0,2095.6,2100.12,63478,13331134180000.0,7470,50520,0.7959,2021-07-26,-23.282379594991653,-17.63869696905758,0.0,-5.800000000000182,26.758195572989706,2119.514492585759,2140.123045842263,2149.4180463214966,1978.2550867713603,1936.913623208608,1904.0247334213325,0.0,0.0,31.129958881723592
2021-07-27,SUPREMEIND,EQ,2095.6,2090.05,2105.0,2090.05,2097.0,2098.7,2099.24,59703,12533091605000.0,10398,45243,0.7578,2021-07-27,-23.61096180829327,-18.833149936904718,3.099999999999909,0.0,30.476475876535886,2115.7300393883484,2136.1779938572854,2147.429103328497,1979.4535436194064,1938.2027576850332,1905.3182567873037,0.0,0.0,33.72030530053028
2021-07-28,SUPREMEIND,EQ,2098.7,2098.7,2098.7,2070.0,2080.0,2084.3,2080.69,54615,11363672460000.0,6480,39906,0.7306999999999999,2021-07-28,-24.74804517417533,-20.016128984358843,0.0,-14.399999999999636,23.987175750510076,2110.015486772285,2131.237232537544,2144.9534522175754,1980.4967919416015,1939.3668791377422,1906.507504250511,20.050000000000182,0.0,36.921329559690015
2021-07-29,SUPREMEIND,EQ,2084.3,2084.3,2090.0,2046.25,2080.0,2079.15,2075.18,53087,11016525470000.0,7507,39972,0.753,2021-07-29,-25.767719661129377,-21.166447119712952,0.0,-5.150000000000091,16.249613839975368,2104.403580086415,2126.2765437244448,2142.3729246796315,1981.4784159023818,1940.4806888657283,1907.6546304681156,23.75,0.0,40.36488499760562
2021-07-30,SUPREMEIND,EQ,2079.15,2095.75,2150.0,2070.45,2100.0,2100.1,2101.08,56776,11929080385000.0,7904,31955,0.5628000000000001,2021-07-30,-24.60173563055332,-21.853504821881025,20.949999999999818,0.0,29.51280449718928,2103.6211109797937,2123.783539560212,2140.7151629274895,1982.6587301720099,1941.7525558867185,1908.9333372424137,0.0,60.0,40.228837621200334
2021-08-02,SUPREMEIND,EQ,2100.1,2140.0,2167.9,2110.0,2118.85,2116.95,2128.51,93939,19995036395000.0,19345,59356,0.6319,2021-08-02,-22.06369417491078,-21.895542692486977,16.84999999999991,0.0,44.809507165326686,2106.044545347104,2123.1327262687632,2139.7831957538624,1983.9949617125872,1943.1485514573421,1910.3155077590754,0.0,17.90000000000009,40.3117196248921
2021-08-03,SUPREMEIND,EQ,2116.95,2135.7,2135.7,2080.0,2092.0,2095.8,2093.22,52906,11074365405000.0,8521,33475,0.6327,2021-08-03,-21.510941533881578,-21.818622460765898,0.0,-21.149999999999636,29.852838121934113,2104.1819007385393,2120.529609481262,2138.0583645478287,1985.1074496557458,1944.3648976608692,1911.5479628570217,30.0,0.0,41.071923588185165
2021-08-04,SUPREMEIND,EQ,2095.8,2092.0,2099.9,2060.0,2079.0,2075.6,2073.36,104636,21694829060000.0,19078,72301,0.691,2021-08-04,-22.44413030191936,-21.94372402899659,0.0,-20.200000000000273,26.843100189035894,2098.9851915133504,2116.250599054475,2135.609016918502,1986.0078730422558,1945.410595687476,1912.6380096154467,20.0,0.0,41.01839705263631
2021-08-05,SUPREMEIND,EQ,2075.6,2090.0,2196.0,2054.9,2160.1,2161.2,2146.08,253721,54450617340000.0,16646,116948,0.46090000000000003,2021-08-05,-16.09099750990481,-20.773178725178237,85.59999999999991,0.0,55.43783783783776,2110.296974874559,2120.53149438262,2136.612584882482,1987.7510782856166,1947.130033172038,1914.2895843023873,0.0,96.09999999999991,40.27726333671063
2021-08-06,SUPREMEIND,EQ,2161.2,2135.1,2157.85,2100.0,2119.0,2116.15,2113.81,88309,18666825710000.0,11282,49133,0.5564,2021-08-06,-14.523830820891362,-19.523309144320862,0.0,-45.04999999999973,47.60490159673225,2111.361161261003,2120.114209203323,2135.8101305733653,1989.028679496705,1948.4768058160855,1915.6308495229694,0.0,0.0,39.62922666303226
2021-08-09,SUPREMEIND,EQ,2116.15,2125.0,2125.0,2080.0,2088.5,2095.15,2099.52,20342,4270846790000.0,4158,11082,0.5448,2021-08-09,-14.805693605044326,-18.579786036465556,0.0,-21.0,47.44633604737236,2108.413677395366,2117.736665469673,2134.2156156489195,1990.0846130340515,1949.6455165267141,1916.8236677985642,20.0,0.0,37.83026010053989
2021-08-10,SUPREMEIND,EQ,2095.15,2090.0,2105.6,2051.55,2078.1,2077.6,2080.08,71834,14942047560000.0,8662,51361,0.715,2021-08-10,-16.257800417642557,-18.115388912700958,0.0,-17.550000000000182,45.46905479694978,2102.8111905962087,2113.9141259011326,2131.9953954273933,1990.9554129043595,1950.6650741639514,1917.89194907565,28.449999999999818,0.0,35.288048794750424
2021-08-11,SUPREMEIND,EQ,2077.6,2060.0,2070.0,1988.05,2033.0,2023.85,2029.17,71311,14470224405000.002,13172,40875,0.5732,2021-08-11,-21.497966149248896,-18.791904360010545,0.0,-53.75,38.58540255831451,2088.454610487807,2105.3365901010247,2127.75439952828,1991.2827222286944,1951.248220983362,1918.5959892811275,63.50000000000023,0.0,33.31458930111389
2021-08-12,SUPREMEIND,EQ,2023.85,2050.0,2050.0,2016.0,2040.2,2040.85,2037.75,42847,8731146740000.001,8342,23886,0.5575,2021-08-12,-24.002392678009528,-19.834002023610342,17.0,0.0,41.2890231621349,2079.799226762751,2099.195010091403,2124.3463838605044,1991.7759289726876,1951.962179381901,1919.4083082892262,0.0,0.0,29.78952288053643
2021-08-13,SUPREMEIND,EQ,2040.85,2050.0,2051.9,2016.6,2040.2,2039.85,2038.51,35931,7324561759999.999,7595,22123,0.6157,2021-08-13,-25.770790754069367,-21.021359769702148,0.0,-1.0,41.867250182348634,2072.5357309877054,2093.5431043684125,2121.0328001797,1992.2542779381336,1952.6624807414078,1920.2085853105602,0.0,1.900000000000091,26.157373069533
2021-08-16,SUPREMEIND,EQ,2039.85,2000.1,2056.8,1961.0,2050.1,2039.85,1987.74,193663,38495076870000.0,35279,121715,0.6285000000000001,2021-08-16,-26.862603597089674,-22.189608535179655,0.0,0.0,41.336670101575145,2066.5928708081224,2088.4294753809445,2117.849160956967,1992.727867212381,1953.3572020104004,1921.003544876603,55.59999999999991,0.0,23.578540017076538
2021-08-17,SUPREMEIND,EQ,2039.85,2035.0,2040.0,1983.0,1990.0,1988.45,1999.04,236934,47363962895000.0,20084,196489,0.8293,2021-08-17,-31.512170883249837,-24.054121004793693,0.0,-51.399999999999864,37.2759856630824,2052.3850761157364,2078.9076205827596,2112.774684056694,1992.6853013694717,1953.6368258987636,1921.4516940800806,0.0,0.0,20.492541126361562
2021-08-18,SUPREMEIND,EQ,1988.45,1990.0,1999.05,1975.25,1987.0,1987.6,1986.8,63643,12644600020000.0,13004,37353,0.5869,2021-08-18,-34.8636874649053,-26.216034296816016,0.0,-0.8500000000001364,37.706458976769134,2040.6059713674204,2070.211656717735,2107.8658729172157,1992.6347013558452,1953.9074487999687,1921.8912177074556,7.75,0.0,16.006705326199828
2021-08-20,SUPREMEIND,EQ,1987.6,1985.6,1986.0,1950.0,1983.0,1979.45,1969.53,124872,24593903645000.0,16698,99378,0.7958,2021-08-20,-37.7423550150354,-28.521298440459894,0.0,-8.149999999999864,33.22208315950493,2029.4867038460711,2061.567689411284,2102.829956332227,1992.5035102975783,1954.1109751043514,1922.273668088137,25.25,0.0,16.369901521223607
2021-08-23,SUPREMEIND,EQ,1979.45,1993.0,1993.0,1905.75,1960.25,1960.25,1942.84,118160,22956560785000.0,13718,76281,0.6456000000000001,2021-08-23,-41.09923295300018,-31.036885342967956,0.0,-19.200000000000045,28.350373031224095,2016.8982122376945,2051.9183856578284,2097.238585495669,1992.182579846856,1954.1598916373844,1922.526002519445,44.25,0.0,19.11068301658997
2021-08-24,SUPREMEIND,EQ,1960.25,1960.0,2032.3,1950.05,2015.0,2023.1,2000.35,49749,9951538470000.0,9099,28017,0.5632,2021-08-24,-38.24722298470442,-32.47895287131525,62.84999999999991,0.0,40.99355797819619,2018.025810012659,2049.17377749994,2094.331189986035,1992.4902158682803,1954.709215209995,1923.1942682834353,0.0,39.299999999999955,19.823486551691786
2021-08-25,SUPREMEIND,EQ,2023.1,2034.2,2040.0,2001.0,2023.5,2027.8,2024.23,47309,9576411965000.0,9680,31931,0.6748999999999999,2021-08-25,-35.201947676385316,-33.02355183232927,4.7000000000000455,0.0,43.841793352228805,2019.8029354649027,2047.138179642803,2091.722123712073,1992.8415570039194,1955.2916119015488,1923.8893229792263,0.0,7.7000000000000455,19.445033925034924
2021-08-26,SUPREMEIND,EQ,2027.8,2035.0,2050.0,2015.05,2040.0,2032.6,2029.79,64661,13124844950000.0,14031,36171,0.5594,2021-08-26,-32.03198043851262,-32.82523755356594,4.7999999999999545,0.0,29.0758216726326,2022.1296744712838,2045.753591105393,2089.4036090566974,1993.2371634018905,1955.9076149939667,1924.6116530590984,0.0,10.0,23.17920049294395
2021-08-27,SUPREMEIND,EQ,2032.6,2032.6,2097.0,2024.05,2097.0,2090.0,2069.65,69857,14457967480000.002,10787,45791,0.6555,2021-08-27,-24.604433680196053,-31.181076778891967,57.40000000000009,0.0,45.90958861254496,2034.469733658323,2049.9675348096416,2089.426996936827,1994.199977696399,1956.9760802131382,1925.7105789523935,0.0,47.0,25.370137002922696
2021-08-30,SUPREMEIND,EQ,2090.0,2100.0,2181.8,2090.0,2131.0,2140.5,2137.02,144187,30813105105000.0,22086,80454,0.5579999999999999,2021-08-30,-14.47624822931948,-27.84011106897747,50.5,0.0,56.494343405413126,2053.747963902264,2058.5896743515805,2091.4298598020496,1995.6556993113602,1958.4384222034716,1927.1377511852677,0.0,84.80000000000018,24.259950067111326
2021-08-31,SUPREMEIND,EQ,2140.5,2132.05,2210.0,2125.15,2190.0,2185.25,2164.48,132336,28643814945000.0,18574,91910,0.6945,2021-08-31,-2.8062881384121283,-22.833346482864403,44.75,0.0,64.30184668526638,2077.6574250109434,2070.652562508573,2095.109080986283,1997.5422097659737,1960.2456857715713,1928.8527827388539,0.0,28.199999999999818,23.694685305557012
2021-09-01,SUPREMEIND,EQ,2185.25,2153.0,2179.85,2116.05,2150.0,2141.75,2158.16,110458,23838578115000.0,17124,73292,0.6635,2021-09-01,2.8987380084631695,-17.68692958459889,0.0,-43.5,66.10215788036058,2089.310620463499,2077.423747031566,2096.93813663388,1998.977113151387,1961.6919352873358,1930.267382189094,9.099999999999909,0.0,24.54654644952259
2021-09-02,SUPREMEIND,EQ,2141.75,2148.0,2162.1,2130.0,2155.5,2153.45,2148.44,29441,6325234805000.0,5859,16409,0.5574,2021-09-02,8.268787120590787,-12.495786243560953,11.699999999999818,0.0,65.60421286031041,2100.9723258337717,2084.6643425523694,2099.1542881384335,2000.514156801622,1963.2198879942098,1931.7503231712262,0.0,0.0,25.472538340331937
2021-09-03,SUPREMEIND,EQ,2153.45,2153.45,2179.0,2135.6,2143.0,2154.55,2167.8,71380,15473741530000.002,11511,45100,0.6318,2021-09-03,12.469608651510043,-7.502707264546753,1.1000000000003638,0.0,65.89082848434472,2110.713721136722,2091.320119452144,2101.32666899575,2002.04685175882,1964.7444307193555,1933.2307196950055,0.0,16.90000000000009,26.66134153936529
2021-09-06,SUPREMEIND,EQ,2154.55,2169.0,2169.0,2108.0,2140.0,2139.6,2132.67,73020,15572727694999.998,8078,43183,0.5914,2021-09-06,14.426154196799871,-3.116934972277429,0.0,-14.950000000000273,63.26992151124118,2115.9657718391363,2095.9182033138445,2102.827583937093,2003.4155398010207,1966.137702187727,1934.6019441488593,27.59999999999991,0.0,27.728531432740844
2021-09-07,SUPREMEIND,EQ,2139.6,2140.0,2150.3,2091.6,2120.0,2112.5,2121.78,85628,18168379205000.0,8940,53348,0.623,2021-09-07,13.632836271351152,0.23301927644828746,0.0,-27.09999999999991,67.64329398378607,2115.3356315047477,2097.4974220458594,2103.206894370933,2004.5009573154387,1967.3039356364302,1935.783991031591,16.40000000000009,0.0,28.639413038357624
2021-09-08,SUPREMEIND,EQ,2112.5,2128.25,2150.0,2103.45,2144.0,2141.05,2130.69,58645,12495441950000.0,11704,34019,0.5801,2021-09-08,15.133423808149928,3.2131001827886156,28.550000000000182,0.0,70.23071852340146,2120.0109712311573,2101.6452866129202,2104.6909377289353,2005.8596542575738,1968.6883664281718,1937.1478847788894,0.0,0.0,29.989922719492547
2021-09-09,SUPREMEIND,EQ,2141.05,2136.0,2161.0,2106.1,2154.3,2146.8,2134.4,44356,9467365490000.0,7024,21694,0.4891,2021-09-09,16.59532659272827,5.889545464776546,5.75,0.0,72.20379461324133,2124.881703734583,2105.945735506928,2106.3422735042714,2007.2620457574985,1970.1075826319313,1938.5409220893287,0.0,11.0,30.44473132754651
2021-09-13,SUPREMEIND,EQ,2146.8,2150.0,2168.0,2110.0,2141.25,2140.25,2133.24,47672,10169590615000.0,7570,27459,0.5760000000000001,2021-09-13,17.029064368763102,8.117449245573859,0.0,-6.550000000000182,74.71169686985168,2127.675939419204,2109.2128083157922,2107.67198826881,2008.5853089837922,1971.4632991049837,1939.8811817432202,0.0,7.0,31.52176667575811
2021-09-14,SUPREMEIND,EQ,2140.25,2158.85,2169.9,2132.0,2150.0,2147.05,2151.81,53226,11453216860000.0,11032,33265,0.625,2021-09-14,17.71727414350471,10.03741422516003,6.800000000000182,0.0,70.11195846178808,2131.1984958884395,2112.8163503809546,2109.216224022974,2009.9630671033565,1972.8623963232706,1941.257718741604,0.0,1.900000000000091,33.5650074706815
2021-09-15,SUPREMEIND,EQ,2147.05,2162.65,2270.0,2145.0,2265.0,2258.9,2195.21,240501,52795132810000.0,18812,179915,0.7481,2021-09-15,26.977070700427703,13.425345520213565,111.84999999999991,0.0,77.8232602937635,2154.4169511814507,2126.729078916102,2115.0861760220732,2012.4400515102884,1975.141580416312,1943.3682986835202,0.0,100.09999999999991,36.77194509437131
2021-09-16,SUPREMEIND,EQ,2258.9,2270.0,2320.0,2259.0,2305.0,2302.75,2277.8,689900,157145384725000.0,15111,603697,0.8751000000000001,2021-09-16,37.42247175556213,18.224770767283278,43.84999999999991,0.0,79.7292835919445,2181.386596421187,2143.4929761621875,2122.4455416682667,2015.3287077141663,1977.7520060703655,1945.7562169646928,0.0,50.0,37.64610780193048
2021-09-17,SUPREMEIND,EQ,2302.75,2325.0,2360.0,2215.55,2223.2,2248.65,2281.85,154575,35271694700000.0,18017,80992,0.524,2021-09-17,40.86405410068937,22.7526274339645,0.0,-54.09999999999991,67.58674204633631,2193.616306162789,2153.5079308134077,2127.3947361126484,2017.6503126125328,1979.9105558227927,1947.7688002406749,43.44999999999982,0.0,38.48083791855408
2021-09-20,SUPREMEIND,EQ,2248.65,2245.5,2258.8,2190.5,2245.0,2240.4,2224.84,51421,11440343725000.0,7187,25260,0.49119999999999997,2021-09-20,42.43664364059623,26.689430675290843,0.0,-8.25,62.21868884540117,2202.122432315009,2161.7833659740354,2131.8263150886232,2019.8667274124082,1981.9861689238064,1949.7131935945572,25.050000000000182,0.0,39.87816279189753
2021-09-21,SUPREMEIND,EQ,2240.4,2221.0,2249.05,2151.3,2225.05,2228.75,2208.71,89728,19818301230000.0,17140,43313,0.4827,2021-09-21,42.25577625857932,29.80269979194854,0.0,-11.650000000000091,55.789193505456474,2206.963808257735,2168.161140643175,2135.6272439086774,2021.945167935668,1983.9524145897522,1951.5672587533973,39.19999999999982,0.0,40.02644904329849
2021-09-22,SUPREMEIND,EQ,2228.75,2248.1,2248.1,2171.6,2230.0,2230.1,2205.65,144641,31902710630000.0,23489,97178,0.6718999999999999,2021-09-22,41.740216044650424,32.19020304248892,1.349999999999909,0.0,63.243891470544106,2211.17038857451,2174.060079629539,2139.332057873043,2024.0163602945172,1985.9137499316664,1953.417974642079,0.0,0.0,39.245813119205344
2021-09-23,SUPREMEIND,EQ,2230.1,2240.05,2262.55,2205.75,2250.0,2250.15,2241.86,45738,10253832775000.0,7959,24628,0.5385,2021-09-23,42.46004532382676,34.24417149875649,20.050000000000182,0.0,64.14156186019304,2218.257590651872,2181.30673871244,2143.6778595250807,2026.2664462617358,1988.019218059701,1955.3896160065833,0.0,14.450000000000273,38.72713552821798
2021-09-24,SUPREMEIND,EQ,2250.15,2270.0,2274.0,2245.0,2260.0,2261.7,2259.21,45795,10346057370000.0,10478,28323,0.6185,2021-09-24,43.46150649328047,36.08763849766129,11.549999999999727,0.0,65.20505179509004,2226.1562105333496,2188.9632397874457,2148.306178759391,2028.6090686869923,1990.1999414217753,1957.424900950061,0.0,11.449999999999818,37.88793682969451
2021-09-27,SUPREMEIND,EQ,2261.7,2281.4,2342.4,2255.55,2300.0,2315.5,2299.38,72527,16676682310000.0,11153,33398,0.46049999999999996,2021-09-27,48.042577136091495,38.478626225347334,53.80000000000018,0.0,72.48210633946829,2242.4005358909226,2201.014359807689,2154.8627992001993,2031.4637048194602,1992.791973761044,1959.8041374885988,0.0,68.40000000000009,38.00319062532076
2021-09-28,SUPREMEIND,EQ,2315.5,2329.8,2336.35,2282.35,2312.1,2306.3,2311.43,52995,12249398595000.0,8421,27740,0.5234000000000001,2021-09-28,50.35033815668612,40.8529686116151,0.0,-9.199999999999818,75.95767479239218,2254.018620274391,2211.041563635528,2160.8015129570545,2034.1983943237442,1995.2900456832667,1962.1064355783756,0.0,0.0,38.97951183328233
2021-09-29,SUPREMEIND,EQ,2306.3,2276.05,2327.8,2265.0,2312.0,2317.5,2298.09,32289,7420287670000.0,5244,17406,0.5391,2021-09-29,52.478067296392055,43.17798834857049,11.199999999999818,0.0,74.78578452029778,2265.560689315411,2221.180462336906,2166.946551664621,2037.0173157732593,1997.8574556778224,1964.4678546110772,17.34999999999991,0.0,39.3041218150816
2021-09-30,SUPREMEIND,EQ,2317.5,2317.55,2360.0,2299.95,2328.4,2334.55,2334.1,629428,146914948120000.0,22228,549065,0.8723000000000001,2021-09-30,54.90716485831081,45.52382365051855,17.050000000000182,0.0,75.56160653505786,2278.1042003489724,2231.9775611619625,2173.5192359130674,2039.977839994421,2000.5402647959272,1966.9268721884123,0.0,32.19999999999982,39.01626176046174
2021-10-01,SUPREMEIND,EQ,2334.55,2341.1,2341.1,2299.95,2327.85,2321.6,2311.64,156197,36107063615000.0,20949,115295,0.7381000000000001,2021-10-01,55.15153286427767,47.44936549327038,0.0,-12.950000000000273,74.26736250501804,2286.01252755825,2240.51303152749,2179.3263247007903,2042.7800505417404,2003.0985096979518,1969.2835042668944,0.0,0.0,37.07659747537131
2021-10-04,SUPREMEIND,EQ,2321.6,2338.0,2421.0,2312.7,2420.0,2408.7,2361.59,160957,38011471840000.0,13259,103192,0.6411,2021-10-04,61.662629930328876,50.29201838068208,87.09999999999991,0.0,78.81925322172043,2308.319340729477,2256.5308380486813,2188.3213707909554,2046.421045063713,2006.3303940828287,1972.2032152019979,0.0,79.90000000000009,36.201572008081875
2021-10-05,SUPREMEIND,EQ,2408.7,2428.7,2570.0,2420.0,2519.7,2517.0,2502.64,186231,46606942155000.0,22170,56882,0.3054,2021-10-05,74.70052501136206,55.173719706818076,108.30000000000018,0.0,78.65230905861455,2346.261278778663,2281.3374249011877,2201.210728799153,2051.103422724771,2010.399474608065,1975.8231273933468,0.0,149.0,34.940954338448286
2021-10-06,SUPREMEIND,EQ,2517.0,2529.5,2550.0,2459.7,2530.1,2528.45,2509.05,86430,21685711675000.0,13327,39390,0.4557,2021-10-06,84.97750235392232,61.134476236238925,11.449999999999818,0.0,76.99760765550238,2379.386500818906,2304.8719558629796,2214.043641395265,2055.8531399115896,2014.52736724067,1979.495066746215,0.0,0.0,33.119142569719564
2021-10-07,SUPREMEIND,EQ,2528.45,2529.0,2559.45,2494.4,2530.0,2529.75,2525.25,61371,15497711919999.998,10808,33910,0.5525,2021-10-07,92.16456434762176,67.3404938585155,1.300000000000182,0.0,88.48576122672505,2406.725318851832,2326.2889124474577,2226.424282909176,2060.5685315542605,2018.6327268642503,1983.1512457047118,0.0,9.449999999999818,33.98715912159804
2021-10-08,SUPREMEIND,EQ,2529.75,2546.0,2676.5,2530.6,2589.95,2612.55,2629.37,102396,26923663785000.004,15337,38198,0.373,2021-10-08,103.35027315353818,74.54244971752004,82.80000000000018,0.0,92.31381466742464,2444.147988151499,2353.5518731667476,2241.56646789313,2066.0608844741187,2023.365135415133,1987.3332972282685,0.0,117.05000000000018,37.64614029407695
2021-10-11,SUPREMEIND,EQ,2612.55,2620.0,2644.3,2566.5,2610.0,2605.5,2605.91,43025,11211922900000.0,9742,24202,0.5625,2021-10-11,110.37383107095366,81.70872598820677,0.0,-7.050000000000182,93.28967022865673,2473.484717578499,2377.546932865153,2255.838371113007,2071.428437862436,2028.0036602325422,1991.44071718024,0.0,0.0,43.756361955917676
2021-10-12,SUPREMEIND,EQ,2605.5,2600.0,2640.0,2566.5,2576.25,2578.05,2582.45,39907,10305780595000.0,12498,25810,0.6468,2021-10-12,112.42905358663893,87.85279150789322,0.0,-27.449999999999818,87.71815718157181,2492.496587109681,2396.642463068472,2268.474121265438,2076.4694484309694,2032.386499593239,1995.33845327871,0.0,0.0,49.66020675357572
2021-10-13,SUPREMEIND,EQ,2578.05,2567.0,2599.8,2515.8,2539.95,2551.9,2548.58,107537,27406689920000.0,12511,87731,0.8158,2021-10-13,110.67198799537664,92.4166308053899,0.0,-26.15000000000009,82.2830854819728,2503.2972076351934,2411.428895157189,2279.58886160797,2081.2001006853875,2036.5260493972771,1999.0365366456288,50.69999999999982,0.0,53.98315936850735
2021-10-14,SUPREMEIND,EQ,2551.9,2540.75,2678.75,2531.25,2580.0,2578.2,2581.75,154504,39889082420000.0,24409,96730,0.6261,2021-10-14,110.13215611623536,95.95973586755899,26.299999999999727,0.0,82.82514001244553,2516.9158971560673,2427.3118575231706,2291.299102329226,2086.145373315384,2040.8421764937132,2002.8847988606078,0.0,78.94999999999982,58.60557035592873
2021-10-18,SUPREMEIND,EQ,2578.2,2635.0,2654.3,2539.65,2583.8,2596.0,2617.27,83696,21905478000000.0,13011,53845,0.6433,2021-10-18,109.87408662555526,98.74260601915825,17.800000000000182,0.0,81.43913920645593,2531.294824945873,2443.3773949019164,2303.248157139845,2091.218553680405,2045.2657448085045,2006.8257636522314,0.0,0.0,61.35163507132632
2021-10-19,SUPREMEIND,EQ,2596.0,2598.0,2693.9,2561.05,2615.0,2591.85,2603.99,122318,31851465875000.0,28342,69714,0.5699000000000001,2021-10-19,108.08871495478752,100.61182780628411,0.0,-4.150000000000091,82.37161319578271,2542.304856773896,2457.5176430064957,2314.565876467694,2096.1999611064703,2049.620997837919,2010.7129678804556,0.0,39.59999999999991,63.79454100978287
2021-10-20,SUPREMEIND,EQ,2591.85,2594.0,2594.0,2410.0,2438.0,2438.65,2462.56,107226,26405086355000.0,22023,65411,0.61,2021-10-20,93.2370566377499,99.13687357257729,0.0,-153.19999999999982,60.389331961238305,2523.4585191786423,2455.7207246249245,2319.4319205277843,2099.607424180038,2052.7208305244694,2013.5564033098212,151.05000000000018,0.0,64.31137584478606
2021-10-21,SUPREMEIND,EQ,2438.65,2415.0,2430.0,2265.55,2335.0,2328.25,2324.86,343086,79762597060000.0,42982,215677,0.6286,2021-10-21,71.7317738350821,93.65585362507825,0.0,-110.40000000000009,49.53429923122412,2487.966061146162,2443.580655613027,2319.7777275659105,2101.882474685709,2054.9162820740753,2015.6473906632443,144.44999999999982,0.0,62.63242579502705
2021-10-22,SUPREMEIND,EQ,2328.25,2354.4,2429.55,2305.5,2361.6,2368.15,2360.53,145184,34271068585000.004,24629,53905,0.3713,2021-10-22,57.24835541321909,86.37435398270642,39.90000000000009,0.0,53.30916328996944,2466.1813227559505,2436.3967836498814,2321.674679426071,2104.531902798289,2057.412168272688,2017.9896006920599,0.0,0.0,61.02895372861041
2021-10-25,SUPREMEIND,EQ,2368.15,2445.0,2549.0,2334.8,2351.0,2358.0,2376.79,63096,14996593290000.0,13582,29619,0.4694,2021-10-25,44.43885829736428,77.987254845638,0.0,-10.150000000000091,45.95306513409963,2446.5119913457775,2428.9304233022735,2323.0992018015195,2107.053973417212,2059.807290437846,2020.248806003076,0.0,119.44999999999982,58.98586315986175
2021-10-26,SUPREMEIND,EQ,2358.0,2342.0,2370.6,2311.4,2326.15,2342.1,2336.18,68306,15957498075000.0,17673,43620,0.6386000000000001,2021-10-26,32.62812570462984,68.91542901743637,0.0,-15.900000000000091,33.623595505618,2427.5279929192725,2420.6608591782474,2323.8443311426367,2109.3927398508717,2062.056634737146,2022.3873521425903,23.40000000000009,0.0,55.2603899893996
2021-10-27,SUPREMEIND,EQ,2342.1,2349.95,2349.95,2275.1,2295.0,2285.45,2301.28,39503,9090729110000.0,11100,22872,0.579,2021-10-27,18.48378392166569,58.82909999828224,0.0,-56.65000000000009,29.02279005524865,2401.6956305703134,2407.783634494605,2322.3386710978275,2111.144553384694,2063.8366615519894,2024.1352767130713,36.30000000000018,0.0,52.219618313535534
2021-10-28,SUPREMEIND,EQ,2285.45,2285.0,2314.95,2245.0,2255.0,2267.3,2270.04,35257,8003489725000.0,7224,24644,0.6990000000000001,2021-10-28,5.7435300014331006,48.21198599891242,0.0,-18.149999999999636,27.984229510947102,2377.260061375711,2394.404240733214,2320.1802918390895,2112.6983389231546,2065.4578833722926,2025.7509891601605,30.09999999999991,0.0,48.418781146867886
2021-10-29,SUPREMEIND,EQ,2267.3,2225.5,2375.0,2225.5,2356.6,2328.95,2301.29,80392,18500558400000.0,12901,49094,0.6107,2021-10-29,0.6143449641972438,38.69245779196939,61.649999999999636,0.0,25.334840841885494,2368.476413852854,2388.1705035205273,2320.524201963047,2114.850096744815,2067.5574221502025,2027.765600527867,0.0,60.05000000000018,44.118619258865316
2021-11-01,SUPREMEIND,EQ,2328.95,2363.5,2399.0,2279.2,2310.0,2325.25,2320.18,56253,13051715390000.0,10389,30841,0.5483,2021-11-01,-3.706405078813532,30.21268521781281,0.0,-3.699999999999818,25.48333479135681,2360.6170658796077,2382.17807461381,2320.7095273762607,2116.9436281204885,2069.6107494637467,2029.7422410559209,0.0,24.0,38.545934659774865
2021-11-02,SUPREMEIND,EQ,2325.25,2340.0,2367.4,2302.0,2355.0,2332.55,2328.9,89185,20770337650000.0,27379,60984,0.6838,2021-11-02,-6.467033687111325,22.87674143682798,7.300000000000182,0.0,27.738483859267305,2355.513962992406,2377.4515913172568,2321.173859636015,2119.0889651541156,2071.705882934155,2031.754252743257,0.0,0.0,32.97325006068443
2021-11-03,SUPREMEIND,EQ,2332.55,2352.65,2366.95,2310.0,2349.35,2359.15,2342.72,181746,42578016245000.0,10137,153095,0.8423999999999999,2021-11-03,-6.434283637349381,17.01453642199251,26.59999999999991,0.0,32.53601522152756,2356.1750606301503,2375.708582620375,2322.663120042446,2121.4776321675076,2073.9962743051974,2033.9296397682187,0.0,0.0,28.284487536047326
2021-11-04,SUPREMEIND,EQ,2359.15,2375.0,2390.0,2360.0,2377.0,2375.2,2378.74,6734,1601840455000.0,1151,4025,0.5977,2021-11-04,-5.054957716455192,12.60063759430297,16.049999999999727,0.0,31.25923190546527,2359.634140515577,2375.66014618034,2324.723389844703,2124.002232842458,2076.3963039920086,2036.1972169126159,0.0,23.050000000000182,24.060233926077803
2021-11-08,SUPREMEIND,EQ,2375.2,2400.0,2400.0,2350.25,2360.0,2361.4,2363.0,44611,10541588360000.0,9267,24954,0.5594,2021-11-08,-5.017537605025154,9.077002554437346,0.0,-13.799999999999727,28.18080357142854,2359.955205876381,2374.3020370203076,2326.1616882821654,2126.3643996798464,2078.6672497769327,2038.3580327470834,0.0,10.0,19.914513339415173
